date,ndvi,ts_id,ndvi_null,id
2003-09-28,0.7054625738234748,0054_d,False,0054_d-98
2003-10-12,0.6905963005054564,0054_d,False,0054_d-99
2003-10-26,0.6870191488947187,0054_d,False,0054_d-100
2003-11-09,,0054_d,True,0054_d-101
2003-11-23,0.7122785711572284,0054_d,False,0054_d-102
2003-12-07,0.6836323346410478,0054_d,False,0054_d-103
2003-12-21,0.6648234110502971,0054_d,False,0054_d-104
2004-01-04,,0054_d,True,0054_d-105
2004-01-18,0.6508432599050658,0054_d,False,0054_d-106
2004-02-01,0.6602861438478744,0054_d,False,0054_d-107
2004-02-15,,0054_d,True,0054_d-108
2004-02-29,0.6381987690925598,0054_d,False,0054_d-109
2004-03-14,0.6898595196860177,0054_d,False,0054_d-110
2004-03-28,0.6771902203559875,0054_d,False,0054_d-111
2004-04-11,0.7002865725329944,0054_d,False,0054_d-112
2004-04-25,0.7002284015927995,0054_d,False,0054_d-113
2004-05-09,0.7326110890933446,0054_d,False,0054_d-114
2004-05-23,0.7048150879996163,0054_d,False,0054_d-115
2004-06-06,0.6953213725771225,0054_d,False,0054_d-116
2004-06-20,0.7124425905091422,0054_d,False,0054_d-117
2004-07-04,0.8599122538453056,0054_d,False,0054_d-118
2004-07-18,0.692864403980119,0054_d,False,0054_d-119
2004-08-01,,0054_d,True,0054_d-120
2004-08-15,0.0051164553733542,0054_d,False,0054_d-121
2004-08-29,0.6863506487437657,0054_d,False,0054_d-122
2004-09-12,0.6763579252220335,0054_d,False,0054_d-123
2004-09-26,,0054_d,True,0054_d-124
2004-10-10,,0054_d,True,0054_d-125
2004-10-24,0.6281315347978047,0054_d,False,0054_d-126
2004-11-07,0.6554381936788558,0054_d,False,0054_d-127
2004-11-21,0.5965451513017926,0054_d,False,0054_d-128
2004-12-05,0.6629003272170113,0054_d,False,0054_d-129
2004-12-19,0.6134666107949757,0054_d,False,0054_d-130
2005-01-02,0.632799688407353,0054_d,False,0054_d-131
2005-01-16,0.6297518951552253,0054_d,False,0054_d-132
2005-01-30,0.661888198341642,0054_d,False,0054_d-133
2005-02-13,0.6121335106236594,0054_d,False,0054_d-134
2005-02-27,0.6162369847297668,0054_d,False,0054_d-135
2005-03-13,0.7038413553010848,0054_d,False,0054_d-136
2005-03-27,0.7315092810562679,0054_d,False,0054_d-137
2005-04-10,0.6942932072139922,0054_d,False,0054_d-138
2005-04-24,0.7043229595536278,0054_d,False,0054_d-139
2005-05-08,0.7543865357126509,0054_d,False,0054_d-140
2005-05-22,0.7370950766972133,0054_d,False,0054_d-141
2005-06-05,0.48168097961516604,0054_d,False,0054_d-142
2005-06-19,,0054_d,True,0054_d-143
2005-07-03,0.6654463733945574,0054_d,False,0054_d-144
2005-07-17,0.8184631262506757,0054_d,False,0054_d-145
2005-07-31,0.7434398753302437,0054_d,False,0054_d-146
2005-08-14,,0054_d,True,0054_d-147
2005-08-28,,0054_d,True,0054_d-148
2005-09-11,,0054_d,True,0054_d-149
2005-09-25,0.7135903433674858,0054_d,False,0054_d-150
2005-10-09,0.511363502840201,0054_d,False,0054_d-151
2005-10-23,0.6497196487018039,0054_d,False,0054_d-152
2005-11-06,0.7006460364375795,0054_d,False,0054_d-153
2005-11-20,0.7051352524331638,0054_d,False,0054_d-154
2005-12-04,0.7414017200469971,0054_d,False,0054_d-155
2005-12-18,0.7324655222041265,0054_d,False,0054_d-156
2006-01-01,,0054_d,True,0054_d-157
2006-01-15,0.7451204921518053,0054_d,False,0054_d-158
2006-01-29,,0054_d,True,0054_d-159
2006-02-12,,0054_d,True,0054_d-160
2006-02-26,0.7481286764144898,0054_d,False,0054_d-161
2006-03-12,0.7401524787502629,0054_d,False,0054_d-162
2006-03-26,0.7626476996001743,0054_d,False,0054_d-163
2006-04-09,0.7606880999746778,0054_d,False,0054_d-164
2006-04-23,0.7877978963511332,0054_d,False,0054_d-165
2006-05-07,0.7469506365912302,0054_d,False,0054_d-166
2006-05-21,,0054_d,True,0054_d-167
2006-06-04,0.6570445361591521,0054_d,False,0054_d-168
2006-06-18,,0054_d,True,0054_d-169
2006-07-02,0.6499779973711286,0054_d,False,0054_d-170
2006-07-16,,0054_d,True,0054_d-171
2006-07-30,0.6671946023191725,0054_d,False,0054_d-172
2006-08-13,0.7954766767365592,0054_d,False,0054_d-173
2006-08-27,0.7813083154814585,0054_d,False,0054_d-174
2006-09-10,,0054_d,True,0054_d-175
2006-09-24,0.6638739126069206,0054_d,False,0054_d-176
2006-10-08,,0054_d,True,0054_d-177
2006-10-22,0.6881671935319901,0054_d,False,0054_d-178
2006-11-05,0.4931368827819824,0054_d,False,0054_d-179
2006-11-19,0.626407675232206,0054_d,False,0054_d-180
2006-12-03,0.6446381398609706,0054_d,False,0054_d-181
2006-12-17,0.6354173597835359,0054_d,False,0054_d-182
2006-12-31,0.6676308324294431,0054_d,False,0054_d-183
2007-01-14,,0054_d,True,0054_d-184
2007-01-28,0.7117086512701851,0054_d,False,0054_d-185
2007-02-11,0.6821502608912331,0054_d,False,0054_d-186
2007-02-25,0.7170796922274999,0054_d,False,0054_d-187
2007-03-11,0.7310777476855685,0054_d,False,0054_d-188
2007-03-25,,0054_d,True,0054_d-189
2007-04-08,,0054_d,True,0054_d-190
2007-04-22,0.6613345674106053,0054_d,False,0054_d-191
2007-05-06,0.7077784867513748,0054_d,False,0054_d-192
2007-05-20,0.699639604134219,0054_d,False,0054_d-193
2007-06-03,0.7463933851037707,0054_d,False,0054_d-194
2007-06-17,0.7089693869863237,0054_d,False,0054_d-195
2007-07-01,0.8315652676991055,0054_d,False,0054_d-196
2007-07-15,0.6873982318810055,0054_d,False,0054_d-197
2007-07-29,0.7700687470890227,0054_d,False,0054_d-198
2007-08-12,0.779613755430494,0054_d,False,0054_d-199
2007-08-26,0.7511430046388081,0054_d,False,0054_d-200
2007-09-09,,0054_d,True,0054_d-201
2007-09-23,0.6661079577037265,0054_d,False,0054_d-202
2007-10-07,,0054_d,True,0054_d-203
2007-10-21,,0054_d,True,0054_d-204
2007-11-04,0.3562352120876312,0054_d,False,0054_d-205
2007-11-18,0.6861397561572846,0054_d,False,0054_d-206
2007-12-02,0.6596875667572021,0054_d,False,0054_d-207
2007-12-16,0.652990996837616,0054_d,False,0054_d-208
2007-12-30,0.6651115434510367,0054_d,False,0054_d-209
2008-01-13,0.6383229213101523,0054_d,False,0054_d-210
2008-01-27,0.6113781818321773,0054_d,False,0054_d-211
2008-02-10,0.6262762881460645,0054_d,False,0054_d-212
2008-02-24,0.6655779497964041,0054_d,False,0054_d-213
2008-03-09,0.6255244111730939,0054_d,False,0054_d-214
2008-03-23,0.6421896994113923,0054_d,False,0054_d-215
2008-04-06,0.6773014545440674,0054_d,False,0054_d-216
2008-04-20,,0054_d,True,0054_d-217
